9	1
15	29
15	37
15	40
15	21
29	15
29	37
29	51
29	20
29	21
29	69
29	70
37	15
37	29
37	40
37	51
37	1
37	20
37	21
37	33
37	34
37	44
37	69
37	70
40	37
40	33
40	34
40	44
51	29
51	37
51	20
51	21
51	34
51	44
51	70
1	9
1	15
1	29
1	37
1	40
1	51
1	20
1	21
1	33
1	34
1	44
1	69
1	70
20	15
20	29
20	37
20	51
20	21
20	34
20	44
20	70
21	15
21	29
21	37
21	51
21	1
21	20
21	33
21	34
21	44
21	69
21	70
33	37
33	1
33	21
33	34
33	44
34	37
34	40
34	51
34	1
34	21
34	33
34	44
34	70
44	15
44	29
44	37
44	40
44	51
44	1
44	20
44	21
44	33
44	34
44	69
44	70
69	15
69	29
69	37
69	44
70	15
70	29
70	37
70	40
70	51
70	1
70	20
70	21
70	33
70	34
70	44
70	69
