422
300	45
383	8
307	104
290	11
356	122
344	136
365	140
355	48
353	16
345	402
378	10
356	93
332	110
275	29
285	183
356	408
294	210
288	19
266	84
287	183
279	6
290	231
319	403
384	97
356	168
258	11
260	111
374	192
310	139
352	393
347	79
381	242
336	163
283	79
378	15
345	146
345	191
315	393
275	385
367	22
299	421
355	25
275	50
352	117
308	77
280	7
345	400
344	40
271	81
81	74
371	225
260	11
347	104
352	207
342	241
326	106
331	219
264	403
384	196
346	85
335	110
346	108
276	417
346	106
276	232
381	126
347	246
348	4
380	394
355	127
332	80
341	8
275	36
352	52
272	106
280	194
335	391
278	93
347	406
355	8
293	405
309	14
379	151
322	222
310	32
314	99
39	183
278	122
326	71
273	11
352	36
379	57
373	99
315	7
355	225
384	20
81	27
384	79
298	240
280	184
81	393
288	8
271	79
348	23
346	43
309	131
272	65
337	404
333	25
338	387
310	418
342	409
273	80
342	40
383	25
344	29
376	7
358	7
302	155
383	407
297	215
273	105
256	106
273	161
324	99
310	413
342	84
314	5
379	7
378	22
309	420
349	136
256	23
374	219
356	129
309	385
286	403
309	418
379	25
286	171
288	80
354	12
310	57
281	22
346	14
313	32
352	179
300	79
338	28
290	64
339	128
377	32
340	85
343	34
381	111
250	3
315	51
276	122
326	166
301	122
321	57
305	193
270	79
316	102
279	83
382	122
304	199
369	14
253	395
298	93
357	26
285	79
274	107
379	7
307	185
256	114
341	18
382	31
286	54
338	234
314	79
380	229
290	25
298	22
356	79
294	223
309	56
378	79
376	56
260	112
377	15
311	52
337	397
311	48
347	7
313	79
358	415
350	9
290	81
305	16
260	23
342	14
271	415
338	93
337	19
338	248
356	15
382	81
349	8
313	177
278	26
356	209
383	19
264	8
300	70
349	206
345	90
275	385
338	404
378	156
277	136
297	223
337	17
371	104
341	164
303	176
298	21
347	411
382	226
264	57
270	208
336	83
319	385
315	221
123	137
384	26
272	79
349	40
270	106
300	6
347	8
336	119
300	25
318	79
334	106
298	203
305	29
343	2
299	191
313	115
328	219
347	219
320	79
338	7
338	34
332	41
335	44
384	7
382	79
351	19
378	16
252	11
81	220
337	7
384	102
250	79
266	79
269	225
305	99
295	24
375	227
81	24
299	7
306	105
309	88
349	96
309	170
378	73
352	80
299	385
325	110
352	223
335	393
341	399
250	194
285	120
383	79
256	123
123	202
273	12
347	7
374	79
260	230
298	122
251	93
315	190
276	36
309	173
276	149
265	75
256	22
355	30
378	7
314	17
289	138
289	15
325	111
327	148
302	212
320	10
307	21
261	140
290	398
355	23
368	45
284	157
294	89
356	410
286	107
272	47
375	118
364	187
277	136
288	80
324	35
124	15
340	7
321	229
